BPM,Person,Time,State
53.33,2,29447,Asleep
58.59,2,29447,Asleep
52.45,2,29453,Asleep
54.35,2,29453,Asleep
57.47,2,29453,Asleep
58.59,2,29453,Asleep
52.45,2,29458,Asleep
58.59,2,29458,Asleep
58.59,2,29458,Asleep
55.35,2,29458,Asleep
55.35,2,29458,Asleep
58.59,2,29463,Asleep
57.47,2,29463,Asleep
58.59,2,29463,Asleep
54.35,2,29463,Asleep
54.35,2,29463,Asleep
57.47,2,29468,Asleep
52.45,2,29468,Asleep
56.39,2,29468,Asleep
59.76,2,29474,Asleep
53.38,2,29474,Asleep
51.55,2,29474,Asleep
58.59,2,29474,Asleep
54.35,2,29479,Asleep
56.39,2,29479,Asleep
57.47,2,29479,Asleep
55.4,2,29479,Asleep
58.59,2,29479,Asleep
59.76,2,29484,Asleep
54.35,2,29484,Asleep
56.39,2,29484,Asleep
55.35,2,29484,Asleep
56.39,2,29484,Asleep
57.47,2,29490,Asleep
54.3,2,29490,Asleep
54.35,2,29490,Asleep
56.39,2,29490,Asleep
59.76,2,29490,Asleep
53.38,2,29495,Asleep
54.35,2,29495,Asleep
57.47,2,29495,Asleep
59.76,2,29495,Asleep
59.82,2,29495,Asleep
55.3,2,29500,Asleep
52.45,2,29500,Asleep
51.55,2,29500,Asleep
59.76,2,29500,Asleep
53.38,2,29500,Asleep
57.47,2,29506,Asleep
66.45,2,29506,Asleep
54.3,2,29506,Asleep
53.38,2,29506,Asleep
51.55,2,29511,Asleep
57.47,2,29511,Asleep
53.33,2,29511,Asleep
52.45,2,29511,Asleep
56.39,2,29511,Asleep
58.59,2,29516,Asleep
53.38,2,29522,Asleep
67.95,2,29522,Asleep
57.47,2,29522,Asleep
54.35,2,29527,Asleep
56.39,2,29527,Asleep
54.35,2,29533,Asleep
56.39,2,29533,Asleep
58.59,2,29538,Asleep
56.39,2,29538,Asleep
54.35,2,29551,Asleep
58.59,2,29551,Asleep
56.39,2,29551,Asleep
59.76,2,29556,Asleep
56.39,2,29556,Asleep
56.39,2,29556,Asleep
57.47,2,29556,Asleep
59.82,2,29556,Asleep
60.98,2,29561,Asleep
57.47,2,29561,Asleep
56.39,2,29561,Asleep
56.39,2,29561,Asleep
60.98,2,29566,Asleep
56.39,2,29566,Asleep
56.39,2,29566,Asleep
60.98,2,29571,Asleep
58.59,2,29571,Asleep
56.39,2,29571,Asleep
56.39,2,29571,Asleep
57.47,2,29571,Asleep
51.55,2,29577,Asleep
54.35,2,29577,Asleep
55.35,2,29577,Asleep
52.45,2,29577,Asleep
53.38,2,29583,Asleep
58.59,2,29583,Asleep
54.35,2,29583,Asleep
54.35,2,29595,Asleep
53.38,2,29595,Asleep
53.38,2,29595,Asleep
56.39,2,29600,Asleep
58.59,2,29600,Asleep
59.76,2,29606,Asleep
57.47,2,29606,Asleep
57.47,2,29606,Asleep
59.76,2,29606,Asleep
57.47,2,29606,Asleep
59.82,2,29611,Asleep
53.33,2,29611,Asleep
56.39,2,29611,Asleep
57.47,2,29611,Asleep
56.39,2,29616,Asleep
59.82,2,29616,Asleep
57.47,2,29616,Asleep
56.39,2,29622,Asleep
56.39,2,29622,Asleep
59.76,2,29622,Asleep
58.59,2,29622,Asleep
52.45,2,29622,Asleep
53.38,2,29627,Asleep
57.53,2,29627,Asleep
56.39,2,29627,Asleep
58.59,2,29627,Asleep
59.76,2,29633,Asleep
59.82,2,29633,Asleep
59.76,2,29633,Asleep
58.59,2,29633,Asleep
59.76,2,29638,Asleep
62.24,2,29638,Asleep
55.35,2,29638,Asleep
60.98,2,29638,Asleep
65.01,2,29644,Asleep
62.24,2,29644,Asleep
64.94,2,29644,Asleep
67.87,2,29650,Asleep
71.17,2,29650,Asleep
64.94,2,29655,Asleep
62.24,2,29655,Asleep
63.63,2,29655,Asleep
58.59,2,29661,Asleep
60.98,2,29661,Asleep
57.47,2,29661,Asleep
58.65,2,29666,Asleep
56.39,2,29666,Asleep
65.01,2,29666,Asleep
71.17,2,29666,Asleep
63.63,2,29671,Asleep
63.63,2,29671,Asleep
57.47,2,29671,Asleep
56.39,2,29677,Asleep
52.45,2,29677,Asleep
64.94,2,29683,Asleep
60.98,2,29688,Asleep
57.47,2,29688,Asleep
58.59,2,29688,Asleep
57.47,2,29694,Asleep
53.38,2,29694,Asleep
72.9,2,29694,Asleep
71.09,2,29712,Asleep
65.01,2,29712,Asleep
59.76,2,29712,Asleep
59.76,2,29718,Asleep
59.76,2,29718,Asleep
52.4,2,29718,Asleep
55.35,2,29723,Asleep
55.35,2,29723,Asleep
57.47,2,29723,Asleep
53.38,2,29729,Asleep
54.35,2,29729,Asleep
52.4,2,29729,Asleep
55.35,2,29729,Asleep
56.44,2,29734,Asleep
50.68,2,29734,Asleep
55.35,2,29734,Asleep
51.55,2,29740,Asleep
57.47,2,29740,Asleep
56.39,2,29740,Asleep
56.39,2,29740,Asleep
56.39,2,29740,Asleep
62.24,2,29745,Asleep
57.47,2,29745,Asleep
61.04,2,29762,Asleep
58.59,2,29762,Asleep
58.59,2,29762,Asleep
58.59,2,29768,Asleep
61.04,2,29768,Asleep
59.76,2,29768,Asleep
54.35,2,29773,Asleep
53.33,2,29773,Asleep
56.44,2,29773,Asleep
50.63,2,29773,Asleep
50.68,2,29773,Asleep
52.45,2,29779,Asleep
56.39,2,29779,Asleep
55.35,2,29779,Asleep
52.45,2,29779,Asleep
52.45,2,29785,Asleep
53.38,2,29785,Asleep
55.35,2,29785,Asleep
55.35,2,29785,Asleep
53.38,2,29790,Asleep
54.35,2,29790,Asleep
54.35,2,29790,Asleep
57.47,2,29790,Asleep
54.35,2,29795,Asleep
54.35,2,29795,Asleep
54.35,2,29795,Asleep
54.35,2,29801,Asleep
57.47,2,29801,Asleep
57.47,2,29801,Asleep
56.39,2,29801,Asleep
54.35,2,29801,Asleep
59.76,2,29806,Asleep
57.53,2,29806,Asleep
54.35,2,29806,Asleep
53.33,2,29806,Asleep
58.65,2,29806,Asleep
55.35,2,29813,Asleep
57.47,2,29813,Asleep
56.39,2,29813,Asleep
59.76,2,29818,Asleep
56.39,2,29818,Asleep
56.39,2,29818,Asleep
54.35,2,29823,Asleep
57.47,2,29823,Asleep
51.55,2,29823,Asleep
55.35,2,29823,Asleep
56.39,2,29829,Asleep
55.35,2,29829,Asleep
56.39,2,29829,Asleep
56.39,2,29829,Asleep
58.59,2,29829,Asleep
54.35,2,29834,Asleep
53.38,2,29834,Asleep
56.39,2,29834,Asleep
56.39,2,29834,Asleep
57.47,2,29834,Asleep
58.65,2,29839,Asleep
54.3,2,29839,Asleep
55.35,2,29839,Asleep
55.35,2,29839,Asleep
56.39,2,29839,Asleep
56.39,2,29845,Asleep
57.47,2,29845,Asleep
56.39,2,29854,Asleep
58.59,2,29854,Asleep
56.39,2,29854,Asleep
55.35,2,29859,Asleep
57.47,2,29859,Asleep
57.47,2,29859,Asleep
59.82,2,29859,Asleep
67.95,2,29859,Asleep
55.35,2,29865,Asleep
53.38,2,29865,Asleep
50.63,2,29865,Asleep
55.35,2,29870,Asleep
63.56,2,29882,Asleep
59.76,2,29882,Asleep
67.95,2,29882,Asleep
74.72,2,29887,Asleep
59.76,2,29899,Asleep
59.76,2,29899,Asleep
59.82,2,29899,Asleep
58.59,2,29899,Asleep
50.63,2,29905,Asleep
55.35,2,29905,Asleep
52.45,2,29905,Asleep
50.63,2,29911,Asleep
51.55,2,29911,Asleep
57.47,2,29911,Asleep
51.55,2,29911,Asleep
54.35,2,29917,Asleep
59.76,2,29917,Asleep
54.35,2,29917,Asleep
53.38,2,29917,Asleep
56.39,2,29922,Asleep
57.47,2,29936,Asleep
58.59,2,29936,Asleep
58.59,2,29936,Asleep
59.76,2,29942,Asleep
65.01,2,29942,Asleep
62.24,2,29949,Asleep
60.98,2,29954,Asleep
57.47,2,29954,Asleep
53.38,2,29959,Asleep
58.59,2,29959,Asleep
58.59,2,29959,Asleep
85.47,2,29964,Awake
62.24,2,29974,Asleep
60.98,2,29974,Asleep
61.04,2,29974,Asleep
72.9,2,29980,Asleep
55.35,2,29986,Asleep
59.82,2,29986,Asleep
69.52,2,29986,Asleep
58.59,2,29992,Asleep
52.45,2,29992,Asleep
55.35,2,29992,Asleep
57.47,2,29992,Asleep
58.59,2,29997,Asleep
61.04,2,29997,Asleep
57.47,2,29997,Asleep
66.45,2,29997,Asleep
66.37,2,30003,Asleep
51.55,2,30008,Asleep
57.47,2,30014,Asleep
59.76,2,30014,Asleep
57.47,2,30014,Asleep
58.65,2,30014,Asleep
58.59,2,30020,Asleep
55.35,2,30020,Asleep
56.39,2,30020,Asleep
59.82,2,30020,Asleep
55.35,2,30020,Asleep
55.35,2,30025,Asleep
58.59,2,30025,Asleep
58.59,2,30025,Asleep
54.35,2,30025,Asleep
66.45,2,30025,Asleep
57.47,2,30033,Asleep
63.56,2,30038,Asleep
65.01,2,30038,Asleep
59.76,2,30038,Asleep
63.63,2,30038,Asleep
58.59,2,30044,Asleep
54.35,2,30044,Asleep
59.76,2,30044,Asleep
58.65,2,30044,Asleep
56.39,2,30049,Asleep
59.76,2,30049,Asleep
54.35,2,30049,Asleep
59.82,2,30049,Asleep
59.76,2,30054,Asleep
56.39,2,30054,Asleep
56.39,2,30054,Asleep
61.04,2,30054,Asleep
62.24,2,30060,Asleep
62.24,2,30060,Asleep
62.24,2,30066,Asleep
66.45,2,30066,Asleep
56.44,2,30066,Asleep
53.33,2,30071,Asleep
54.35,2,30071,Asleep
56.39,2,30071,Asleep
60.98,2,30071,Asleep
62.24,2,30076,Asleep
60.98,2,30076,Asleep
63.63,2,30076,Asleep
65.01,2,30082,Asleep
67.95,2,30082,Asleep
80.75,2,30082,Awake
80.75,2,30102,Awake
69.52,2,30102,Asleep
62.24,2,30107,Asleep
58.65,2,30107,Asleep
58.59,2,30107,Asleep
54.35,2,30107,Asleep
57.47,2,30113,Asleep
54.35,2,30113,Asleep
58.59,2,30119,Asleep
59.82,2,30119,Asleep
59.76,2,30119,Asleep
55.35,2,30119,Asleep
51.55,2,30119,Asleep
55.35,2,30143,Asleep
54.35,2,30143,Asleep
56.39,2,30143,Asleep
63.63,2,30143,Asleep
57.47,2,30150,Asleep
50.68,2,30150,Asleep
59.76,2,30150,Asleep
57.47,2,30156,Asleep
58.59,2,30156,Asleep
56.39,2,30156,Asleep
58.59,2,30161,Asleep
57.47,2,30161,Asleep
55.35,2,30161,Asleep
55.35,2,30161,Asleep
59.82,2,30161,Asleep
54.35,2,30166,Asleep
54.3,2,30166,Asleep
53.38,2,30166,Asleep
57.47,2,30166,Asleep
58.59,2,30171,Asleep
57.47,2,30171,Asleep
55.35,2,30171,Asleep
57.47,2,30177,Asleep
56.39,2,30177,Asleep
55.35,2,30177,Asleep
56.39,2,30177,Asleep
58.65,2,30182,Asleep
59.76,2,30182,Asleep
55.35,2,30182,Asleep
59.76,2,30182,Asleep
58.59,2,30182,Asleep
58.65,2,30187,Asleep
59.76,2,30187,Asleep
59.82,2,30187,Asleep
54.35,2,30187,Asleep
57.47,2,30192,Asleep
56.39,2,30192,Asleep
58.59,2,30192,Asleep
85.35,2,30192,Awake
58.59,2,30192,Asleep
58.59,2,30204,Asleep
60.98,2,30204,Asleep
57.47,2,30210,Asleep
57.47,2,30210,Asleep
54.35,2,30210,Asleep
56.39,2,30210,Asleep
62.31,2,30215,Asleep
63.63,2,30215,Asleep
61.04,2,30215,Asleep
69.52,2,30221,Asleep
63.56,2,30221,Asleep
59.76,2,30221,Asleep
59.82,2,30221,Asleep
55.35,2,30229,Asleep
59.76,2,30229,Asleep
65.01,2,30229,Asleep
59.76,2,30234,Asleep
62.24,2,30234,Asleep
58.59,2,30234,Asleep
53.38,2,30240,Asleep
53.38,2,30240,Asleep
50.68,2,30240,Asleep
50.63,2,30240,Asleep
52.45,2,30246,Asleep
65.01,2,30246,Asleep
58.65,2,30258,Asleep
59.76,2,30258,Asleep
57.47,2,30258,Asleep
57.47,2,30258,Asleep
56.39,2,30258,Asleep
57.47,2,30263,Asleep
58.59,2,30263,Asleep
57.47,2,30263,Asleep
55.35,2,30263,Asleep
53.38,2,30263,Asleep
57.47,2,30269,Asleep
55.35,2,30269,Asleep
56.39,2,30269,Asleep
57.47,2,30269,Asleep
55.35,2,30269,Asleep
57.47,2,30274,Asleep
56.44,2,30274,Asleep
72.9,2,30274,Asleep
63.56,2,30288,Asleep
72.9,2,30299,Asleep
60.98,2,30299,Asleep
60.98,2,30305,Asleep
60.98,2,30305,Asleep
58.59,2,30305,Asleep
62.24,2,30311,Asleep
60.98,2,30311,Asleep
65.01,2,30316,Asleep
61.04,2,30316,Asleep
58.59,2,30316,Asleep
62.24,2,30322,Asleep
58.59,2,30322,Asleep
59.76,2,30322,Asleep
61.04,2,30322,Asleep
58.59,2,30328,Asleep
59.76,2,30328,Asleep
55.35,2,30333,Asleep
57.53,2,30333,Asleep
59.76,2,30333,Asleep
56.39,2,30333,Asleep
59.76,2,30341,Asleep
55.35,2,30341,Asleep
58.59,2,30347,Asleep
59.76,2,30347,Asleep
59.82,2,30347,Asleep
55.35,2,30347,Asleep
57.47,2,30347,Asleep
59.76,2,30354,Asleep
55.35,2,30354,Asleep
57.47,2,30354,Asleep
58.59,2,30354,Asleep
59.82,2,30360,Asleep
58.59,2,30360,Asleep
58.59,2,30360,Asleep
57.47,2,30360,Asleep
59.76,2,30360,Asleep
57.47,2,30365,Asleep
59.82,2,30365,Asleep
58.59,2,30365,Asleep
59.76,2,30365,Asleep
56.39,2,30370,Asleep
58.59,2,30370,Asleep
58.65,2,30370,Asleep
56.39,2,30370,Asleep
58.59,2,30375,Asleep
58.65,2,30375,Asleep
58.59,2,30375,Asleep
60.98,2,30375,Asleep
50.68,2,30382,Asleep
53.38,2,30382,Asleep
58.59,2,30382,Asleep
59.76,2,30387,Asleep
56.39,2,30387,Asleep
59.76,2,30387,Asleep
59.76,2,30387,Asleep
58.59,2,30393,Asleep
58.59,2,30393,Asleep
57.47,2,30393,Asleep
56.39,2,30398,Asleep
56.39,2,30398,Asleep
55.35,2,30398,Asleep
60.98,2,30398,Asleep
58.59,2,30404,Asleep
56.39,2,30404,Asleep
56.44,2,30404,Asleep
57.47,2,30404,Asleep
58.59,2,30409,Asleep
58.59,2,30409,Asleep
58.65,2,30409,Asleep
59.76,2,30409,Asleep
66.45,2,30409,Asleep
71.17,2,30415,Asleep
53.38,2,30421,Asleep
53.38,2,30421,Asleep
58.59,2,30421,Asleep
57.47,2,30426,Asleep
57.47,2,30426,Asleep
58.65,2,30426,Asleep
62.31,2,30431,Asleep
58.59,2,30431,Asleep
58.59,2,30431,Asleep
55.35,2,30431,Asleep
55.35,2,30431,Asleep
50.68,2,30437,Asleep
52.45,2,30437,Asleep
57.47,2,30437,Asleep
51.55,2,30437,Asleep
52.4,2,30442,Asleep
51.55,2,30442,Asleep
56.39,2,30442,Asleep
54.35,2,30442,Asleep
55.35,2,30442,Asleep
55.35,2,30448,Asleep
58.59,2,30448,Asleep
57.47,2,30448,Asleep
51.55,2,30453,Asleep
60.98,2,30453,Asleep
58.59,2,30453,Asleep
59.76,2,30468,Asleep
56.39,2,30468,Asleep
57.47,2,30474,Asleep
59.76,2,30474,Asleep
58.59,2,30474,Asleep
58.59,2,30474,Asleep
64.94,2,30479,Asleep
63.56,2,30479,Asleep
62.24,2,30479,Asleep
60.98,2,30485,Asleep
58.59,2,30485,Asleep
59.76,2,30485,Asleep
58.59,2,30491,Asleep
57.47,2,30491,Asleep
58.59,2,30491,Asleep
59.76,2,30496,Asleep
58.59,2,30496,Asleep
59.76,2,30496,Asleep
58.59,2,30496,Asleep
59.76,2,30496,Asleep
61.04,2,30502,Asleep
62.31,2,30502,Asleep
62.24,2,30502,Asleep
58.59,2,30507,Asleep
61.04,2,30507,Asleep
65.01,2,30507,Asleep
67.95,2,30513,Asleep
72.9,2,30513,Asleep
72.9,2,30513,Asleep
55.35,2,30521,Asleep
65.01,2,30521,Asleep
57.47,2,30526,Asleep
63.63,2,30526,Asleep
59.76,2,30526,Asleep
59.76,2,30526,Asleep
59.82,2,30532,Asleep
58.59,2,30532,Asleep
59.82,2,30532,Asleep
58.59,2,30532,Asleep
59.76,2,30537,Asleep
61.04,2,30537,Asleep
59.76,2,30537,Asleep
62.24,2,30543,Asleep
56.39,2,30543,Asleep
58.59,2,30543,Asleep
58.59,2,30543,Asleep
56.39,2,30548,Asleep
59.76,2,30548,Asleep
56.39,2,30548,Asleep
58.59,2,30553,Asleep
59.76,2,30553,Asleep
57.53,2,30553,Asleep
58.59,2,30553,Asleep
59.76,2,30553,Asleep
56.39,2,30558,Asleep
58.59,2,30558,Asleep
54.35,2,30558,Asleep
52.45,2,30558,Asleep
54.35,2,30564,Asleep
55.35,2,30564,Asleep
52.45,2,30564,Asleep
53.33,2,30564,Asleep
53.38,2,30564,Asleep
56.39,2,30569,Asleep
57.47,2,30569,Asleep
56.39,2,30569,Asleep
55.35,2,30569,Asleep
54.35,2,30575,Asleep
57.47,2,30575,Asleep
54.35,2,30575,Asleep
55.35,2,30575,Asleep
56.39,2,30580,Asleep
55.35,2,30580,Asleep
59.76,2,30580,Asleep
58.65,2,30580,Asleep
58.59,2,30580,Asleep
58.59,2,30585,Asleep
54.35,2,30585,Asleep
55.35,2,30585,Asleep
57.47,2,30585,Asleep
54.35,2,30585,Asleep
54.35,2,30591,Asleep
56.39,2,30591,Asleep
55.35,2,30591,Asleep
58.59,2,30596,Asleep
56.39,2,30596,Asleep
56.39,2,30596,Asleep
59.76,2,30596,Asleep
59.82,2,30596,Asleep
55.35,2,30601,Asleep
58.59,2,30601,Asleep
56.39,2,30601,Asleep
58.59,2,30601,Asleep
58.59,2,30601,Asleep
58.65,2,30606,Asleep
58.59,2,30606,Asleep
59.76,2,30606,Asleep
58.59,2,30606,Asleep
59.76,2,30606,Asleep
60.98,2,30611,Asleep
59.76,2,30611,Asleep
62.24,2,30611,Asleep
63.56,2,30617,Asleep
71.17,2,30617,Asleep
62.31,2,30628,Asleep
72.9,2,30634,Asleep
60.98,2,30634,Asleep
57.47,2,30634,Asleep
59.76,2,30639,Asleep
60.98,2,30639,Asleep
60.98,2,30639,Asleep
66.37,2,30655,Asleep
58.59,2,30655,Asleep
58.59,2,30655,Asleep
58.59,2,30661,Asleep
62.24,2,30661,Asleep
62.24,2,30661,Asleep
62.24,2,30667,Asleep
58.59,2,30667,Asleep
59.76,2,30667,Asleep
58.59,2,30667,Asleep
59.76,2,30667,Asleep
58.59,2,30672,Asleep
63.56,2,30672,Asleep
65.01,2,30672,Asleep
59.76,2,30678,Asleep
55.35,2,30678,Asleep
59.76,2,30678,Asleep
55.35,2,30678,Asleep
54.3,2,30684,Asleep
56.39,2,30684,Asleep
58.59,2,30684,Asleep
62.24,2,30684,Asleep
62.31,2,30690,Asleep
59.76,2,30690,Asleep
58.59,2,30690,Asleep
61.04,2,30690,Asleep
59.76,2,30690,Asleep
56.39,2,30696,Asleep
59.76,2,30696,Asleep
58.59,2,30696,Asleep
58.65,2,30696,Asleep
62.24,2,30702,Asleep
59.82,2,30702,Asleep
55.35,2,30702,Asleep
58.59,2,30707,Asleep
59.76,2,30707,Asleep
59.82,2,30707,Asleep
65.01,2,30713,Asleep
63.56,2,30713,Asleep
59.82,2,30719,Asleep
58.59,2,30719,Asleep
59.76,2,30719,Asleep
57.47,2,30719,Asleep
59.76,2,30728,Asleep
54.35,2,30734,Asleep
56.39,2,30734,Asleep
58.59,2,30734,Asleep
56.39,2,30734,Asleep
65.01,2,30743,Asleep
57.47,2,30748,Asleep
58.59,2,30748,Asleep
71.09,2,30754,Asleep
62.31,2,30762,Asleep
58.59,2,30762,Asleep
57.47,2,30767,Asleep
59.76,2,30767,Asleep
58.59,2,30767,Asleep
90.63,2,30767,Awake
63.56,2,30776,Asleep
58.59,2,30782,Asleep
57.47,2,30782,Asleep
57.47,2,30782,Asleep
58.59,2,30788,Asleep
55.35,2,30788,Asleep
54.35,2,30788,Asleep
58.59,2,30788,Asleep
53.38,2,30794,Asleep
58.59,2,30794,Asleep
58.59,2,30794,Asleep
50.63,2,30799,Asleep
57.47,2,30799,Asleep
58.65,2,30799,Asleep
59.76,2,30799,Asleep
57.47,2,30804,Asleep
55.35,2,30804,Asleep
57.47,2,30804,Asleep
54.35,2,30804,Asleep
58.59,2,30804,Asleep
55.35,2,30812,Asleep
56.39,2,30812,Asleep
59.76,2,30812,Asleep
56.39,2,30812,Asleep
62.31,2,30817,Asleep
59.76,2,30817,Asleep
60.98,2,30817,Asleep
57.47,2,30817,Asleep
55.35,2,30823,Asleep
57.47,2,30823,Asleep
64.94,2,30823,Asleep
58.59,2,30823,Asleep
66.45,2,30829,Asleep
69.44,2,30829,Asleep
83.1,2,30829,Awake
74.72,2,30838,Asleep
76.73,2,30860,Awake
83.1,2,30860,Awake
80.75,2,30865,Awake
76.63,2,30865,Awake
78.64,2,30865,Awake
80.75,2,30870,Awake
78.74,2,30870,Awake
76.63,2,30870,Awake
76.63,2,30870,Awake
72.9,2,30876,Asleep
69.52,2,30876,Asleep
59.76,2,30876,Asleep
59.82,2,30881,Asleep
59.76,2,30881,Asleep
57.47,2,30881,Asleep
55.35,2,30887,Asleep
57.47,2,30887,Asleep
55.35,2,30887,Asleep
63.63,2,30887,Asleep
69.44,2,30893,Asleep
80.75,2,30893,Awake
55.35,2,30893,Asleep
59.76,2,30893,Asleep
56.39,2,30898,Asleep
55.35,2,30898,Asleep
53.38,2,30898,Asleep
52.45,2,30898,Asleep
55.35,2,30904,Asleep
56.39,2,30904,Asleep
55.35,2,30904,Asleep
59.76,2,30904,Asleep
51.5,2,30904,Asleep
52.45,2,30910,Asleep
52.45,2,30910,Asleep
55.35,2,30910,Asleep
57.47,2,30910,Asleep
51.55,2,30915,Asleep
51.5,2,30915,Asleep
51.55,2,30915,Asleep
53.38,2,30915,Asleep
55.35,2,30921,Asleep
56.39,2,30921,Asleep
58.59,2,30921,Asleep
57.47,2,30921,Asleep
55.35,2,30926,Asleep
55.35,2,30926,Asleep
55.35,2,30926,Asleep
58.59,2,30926,Asleep
58.59,2,30931,Asleep
58.59,2,30931,Asleep
55.35,2,30931,Asleep
57.53,2,30936,Asleep
57.47,2,30936,Asleep
56.39,2,30936,Asleep
57.47,2,30936,Asleep
61.04,2,30941,Asleep
59.76,2,30941,Asleep
61.04,2,30941,Asleep
58.59,2,30941,Asleep
54.35,2,30947,Asleep
56.39,2,30947,Asleep
57.47,2,30947,Asleep
55.35,2,30947,Asleep
57.47,2,30952,Asleep
58.59,2,30952,Asleep
55.35,2,30952,Asleep
56.39,2,30952,Asleep
55.35,2,30957,Asleep
59.76,2,30957,Asleep
55.35,2,30957,Asleep
58.65,2,30957,Asleep
57.47,2,30962,Asleep
55.35,2,30962,Asleep
60.98,2,30968,Asleep
55.35,2,30968,Asleep
65.01,2,30973,Asleep
56.39,2,30973,Asleep
55.35,2,30973,Asleep
54.35,2,30973,Asleep
58.59,2,30980,Asleep
57.47,2,30980,Asleep
57.47,2,30980,Asleep
56.39,2,30985,Asleep
57.47,2,30985,Asleep
56.39,2,30985,Asleep
60.98,2,30990,Asleep
59.76,2,30990,Asleep
71.09,2,30996,Asleep
52.45,2,30996,Asleep
52.4,2,30996,Asleep
51.55,2,31002,Asleep
55.35,2,31002,Asleep
53.38,2,31015,Asleep
52.4,2,31015,Asleep
58.59,2,31021,Asleep
55.35,2,31021,Asleep
59.82,2,31021,Asleep
55.3,2,31026,Asleep
55.35,2,31026,Asleep
57.47,2,31032,Asleep
61.04,2,31032,Asleep
57.47,2,31037,Asleep
55.35,2,31037,Asleep
59.76,2,31037,Asleep
56.39,2,31042,Asleep
53.38,2,31042,Asleep
55.35,2,31042,Asleep
56.39,2,31042,Asleep
58.59,2,31047,Asleep
59.82,2,31047,Asleep
58.59,2,31047,Asleep
59.82,2,31052,Asleep
57.47,2,31052,Asleep
59.76,2,31057,Asleep
58.65,2,31057,Asleep
59.76,2,31057,Asleep
58.59,2,31064,Asleep
58.59,2,31064,Asleep
62.31,2,31070,Asleep
72.9,2,31070,Asleep
78.64,2,31070,Awake
74.72,2,31087,Asleep
58.59,2,31087,Asleep
55.35,2,31087,Asleep
57.53,2,31087,Asleep
58.59,2,31092,Asleep
59.76,2,31092,Asleep
55.35,2,31092,Asleep
54.35,2,31092,Asleep
51.55,2,31097,Asleep
50.68,2,31097,Asleep
57.47,2,31097,Asleep
72.82,2,31097,Asleep
55.35,2,31107,Asleep
52.45,2,31113,Asleep
58.59,2,31113,Asleep
57.47,2,31113,Asleep
52.4,2,31118,Asleep
55.35,2,31124,Asleep
59.76,2,31124,Asleep
52.45,2,31124,Asleep
54.35,2,31124,Asleep
54.35,2,31124,Asleep
54.3,2,31130,Asleep
55.35,2,31130,Asleep
54.35,2,31130,Asleep
53.33,2,31130,Asleep
55.35,2,31135,Asleep
57.47,2,31135,Asleep
50.63,2,31135,Asleep
54.35,2,31141,Asleep
55.35,2,31141,Asleep
59.76,2,31141,Asleep
52.45,2,31146,Asleep
54.35,2,31146,Asleep
57.47,2,31146,Asleep
59.76,2,31146,Asleep
55.35,2,31146,Asleep
53.38,2,31152,Asleep
56.39,2,31152,Asleep
58.59,2,31152,Asleep
55.35,2,31152,Asleep
55.35,2,31152,Asleep
53.38,2,31157,Asleep
59.76,2,31157,Asleep
59.76,2,31157,Asleep
52.45,2,31157,Asleep
55.35,2,31157,Asleep
55.35,2,31162,Asleep
53.38,2,31162,Asleep
56.39,2,31168,Asleep
59.76,2,31168,Asleep
58.59,2,31173,Asleep
52.45,2,31173,Asleep
52.45,2,31173,Asleep
51.5,2,31173,Asleep
59.82,2,31173,Asleep
56.39,2,31179,Asleep
58.59,2,31179,Asleep
59.76,2,31187,Asleep
58.59,2,31192,Asleep
59.76,2,31208,Asleep
52.45,2,31214,Asleep
58.59,2,31214,Asleep
58.59,2,31214,Asleep
54.35,2,31219,Asleep
53.33,2,31219,Asleep
54.35,2,31219,Asleep
50.63,2,31219,Asleep
54.35,2,31225,Asleep
55.35,2,31225,Asleep
59.76,2,31225,Asleep
51.55,2,31225,Asleep
51.5,2,31230,Asleep
57.47,2,31230,Asleep
58.59,2,31230,Asleep
55.35,2,31236,Asleep
54.35,2,31236,Asleep
55.35,2,31236,Asleep
55.35,2,31236,Asleep
54.35,2,31241,Asleep
54.3,2,31241,Asleep
54.35,2,31241,Asleep
59.76,2,31241,Asleep
53.38,2,31246,Asleep
51.55,2,31246,Asleep
53.33,2,31246,Asleep
55.3,2,31252,Asleep
61.04,2,31257,Asleep
85.47,2,31257,Awake
74.72,2,31266,Asleep
78.74,2,31272,Awake
71.17,2,31272,Asleep
63.63,2,31272,Asleep
60.98,2,31277,Asleep
58.59,2,31283,Asleep
58.59,2,31283,Asleep
56.39,2,31283,Asleep
57.47,2,31283,Asleep
59.82,2,31288,Asleep
53.33,2,31288,Asleep
53.38,2,31288,Asleep
54.35,2,31288,Asleep
53.38,2,31288,Asleep
57.47,2,31294,Asleep
54.35,2,31294,Asleep
59.76,2,31294,Asleep
57.47,2,31300,Asleep
53.38,2,31300,Asleep
55.35,2,31300,Asleep
53.38,2,31300,Asleep
58.59,2,31300,Asleep
51.55,2,31305,Asleep
54.3,2,31305,Asleep
53.38,2,31305,Asleep
55.35,2,31310,Asleep
58.59,2,31310,Asleep
54.35,2,31310,Asleep
54.35,2,31316,Asleep
57.47,2,31316,Asleep
58.59,2,31316,Asleep
54.35,2,31316,Asleep
51.5,2,31322,Asleep
52.4,2,31327,Asleep
58.65,2,31327,Asleep
52.4,2,31327,Asleep
55.35,2,31327,Asleep
59.76,2,31333,Asleep
55.35,2,31333,Asleep
55.35,2,31333,Asleep
56.39,2,31333,Asleep
55.35,2,31333,Asleep
